Sample	Region	StartPos	EndPos	Length	Missing_Sites	Median_Cov	Mean_Cov	Min_Cov	Max_Cov	Genome_Norm_Cov	cov1x.perc	cov5x.perc	cov8x.perc	cov20x.perc	cov100x.perc	cov250x.perc	bam.mapped.filt.readcount
TP_Discriminatory_SA2_20230428_barcode21.filt	all_52	6906	7491	586	0	123	121.1	76	127	inf	100	100	100	100	98.5	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_58	19650	20165	516	0	214	213	113	223	inf	100	100	100	100	100	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_62	20302	20891	590	0	96.5	95.7	41	103	inf	100	100	100	100	29.7	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_70	27662	28203	542	0	86	84.5	48	89	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_17	47737	48285	549	0	110	108.6	65	113	inf	100	100	100	100	95.1	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_25	60976	61550	575	0	61	60	34	63	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_55	101570	102136	567	0	104	103.2	76	108	inf	100	100	100	100	88.4	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_56	106712	107309	598	0	81	79.9	54	85	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_57	146443	147045	603	0	34	33.7	14	35	inf	100	100	100	99.5	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_59	189605	190126	522	0	35	34.9	23	37	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_60	214607	215180	574	0	53	51.8	22	54	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_61	230092	230674	583	0	30	30.7	13	34	inf	100	100	100	99.5	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_63	244634	245242	609	0	119	118.1	61	122	inf	100	100	100	100	98.5	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_64	253222	253807	586	0	52	51	15	54	inf	100	100	100	99.8	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_65	254023	254580	558	0	114	112.7	46	117	inf	100	100	100	100	97.7	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_66	264813	265404	592	0	185.5	183.1	103	192	inf	100	100	100	100	100	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_67	270955	271505	551	551	0	0	0	0	nan	0	0	0	0	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_68	311821	312449	629	0	94	94.2	36	102	inf	100	100	100	100	22.9	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_69	321507	322061	555	0	91	89.1	42	94	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_71	367685	368238	554	0	3	2.9	1	3	inf	100	0	0	0	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_72	372296	372861	566	0	221	217.9	110	228	inf	100	100	100	100	100	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_72	372296	372861	566	0	221	217.9	110	228	inf	100	100	100	100	100	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_73	375373	375947	575	0	43	42.5	19	46	inf	100	100	100	99.8	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_5	415556	416117	562	0	61	60.1	39	63	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_6	453934	454454	521	0	197	194.9	95	201	inf	100	100	100	100	99.8	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_7	460040	460586	547	0	197	194.6	107	204	inf	100	100	100	100	100	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_8	489164	489713	550	0	100	98.8	33	103	inf	100	100	100	100	58.2	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_9	500506	501028	523	0	137	135.2	67	141	inf	100	100	100	100	99.4	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_10	507770	508318	549	0	146	144.1	61	150	inf	100	100	100	100	99.5	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_11	513029	513561	533	0	30	29.1	19	30	inf	100	100	100	99.6	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_12	528510	529114	605	0	92	91.3	58	95	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_13	547326	547880	555	0	91	89.4	46	96	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_14	574423	574940	518	0	100	97.5	48	104	inf	100	100	100	100	50.2	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_15	582766	583313	548	0	180	177.5	96	185	inf	100	100	100	100	99.8	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_16	591759	592367	609	0	14	13.3	7	17	inf	100	100	99.5	0	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_18	619683	620216	534	0	217	215.6	93	227	inf	100	100	100	100	99.8	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_19	623085	623665	581	0	142	140.4	85	147	inf	100	100	100	100	99.7	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_20	648944	649488	545	0	32	31	12	33	inf	100	100	100	99.4	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_21	656560	657094	535	0	167	164.6	111	173	inf	100	100	100	100	100	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_22	669846	670421	576	0	102	100.4	38	104	inf	100	100	100	100	76.6	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_23	670741	671254	514	0	179	177	75	184	inf	100	100	100	100	99.6	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_24	708212	708839	628	0	72	71.2	34	74	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_26	772599	773181	583	0	75	74.4	40	77	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_3	779846	780414	569	0	120	118.9	77	124	inf	100	100	100	100	98.4	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_28	858336	858868	533	0	93	92.6	50	97	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_29	873851	874386	536	0	185	183	79	189	inf	100	100	100	100	99.8	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_30	884017	884575	559	0	64	63.9	33	70	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_4	887018	887607	590	0	83	82	41	86	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_31	890076	890674	599	0	118	116.1	59	122	inf	100	100	100	100	97.8	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_32	915022	915599	578	0	207	204.2	91	213	inf	100	100	100	100	99.8	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_33	915797	916385	589	0	76	75.5	41	81	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_34	916316	916927	612	0	3	11.9	1	78	inf	100	15.2	15.2	15.2	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_33	915797	916385	589	0	76	75.5	41	81	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_34	916316	916927	612	0	3	11.9	1	78	inf	100	15.2	15.2	15.2	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_35	955414	955953	540	0	161	159.3	97	166	inf	100	100	100	100	99.6	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_36	971030	971541	512	0	15	15	8	16	inf	100	100	100	0	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_37	978193	978721	529	529	0	0	0	0	nan	0	0	0	0	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_38	997551	998082	532	0	9	9	4	10	inf	100	99.8	92.3	0	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_39	1009874	1010466	593	0	81	79.6	33	84	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_40	1019579	1020140	562	0	50	49.3	31	52	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_41	1034458	1035079	622	0	129	127.6	61	134	inf	100	100	100	100	99.2	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_42	1040128	1040683	556	0	143	141.6	59	146	inf	100	100	100	100	99.3	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_43	1042114	1042699	586	0	102	100.9	58	106	inf	100	100	100	100	71.7	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_44	1049123	1049683	561	0	80	79.7	43	84	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_45	1050866	1051480	615	0	159	157.6	84	167	inf	100	100	100	100	99.3	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_46	1054544	1055117	574	0	132	130.4	64	140	inf	100	100	100	100	98.6	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_47	1057344	1057901	558	0	184	181.9	113	192	inf	100	100	100	100	100	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_1	1062025	1062596	572	0	7	6.6	1	7	inf	100	99.1	0	0	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_48	1072022	1072554	533	0	124	121.9	23	128	inf	100	100	100	100	97.4	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_49	1091737	1092304	568	568	0	0	0	0	nan	0	0	0	0	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_50	1103444	1104030	587	0	41	40.3	17	43	inf	100	100	100	99.8	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_51	1104604	1105170	567	0	195	192.5	66	199	inf	100	100	100	100	99.8	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_53	1128360	1128923	564	0	54	53.4	6	56	inf	100	100	99.8	99.8	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	all_54	1130248	1130843	596	0	50	49	27	54	inf	100	100	100	100	0	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	23S_scheme2_a1	235038	235591	554	187	175	114.4	0	183	inf	66.2	66.2	66.2	66.2	64.1	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	23S_scheme2_a2	283483	284036	554	187	178	116.3	0	186	inf	66.2	66.2	66.2	66.2	64.1	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	23S_scheme1_a1	234889	235403	515	0	178	168.6	5	183	inf	100	100	99.8	99.8	94.8	0	7741
TP_Discriminatory_SA2_20230428_barcode21.filt	23S_scheme1_a2	283334	283848	515	0	182	172.3	2	186	inf	100	99.8	99.8	99.6	94.8	0	7741
TP_Discriminatory_SA2_20230428_barcode22.filt	all_27	6272	6850	579	0	157	156.5	92	164	inf	100	100	100	100	99.5	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_52	6906	7491	586	0	140	139.1	86	144	inf	100	100	100	100	99.5	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_58	19650	20165	516	0	286	284.1	178	296	inf	100	100	100	100	100	98.1	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_62	20302	20891	590	0	135	135.2	41	146	inf	100	100	100	100	99.5	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_70	27662	28203	542	0	133	130.9	67	137	inf	100	100	100	100	98.9	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_17	47737	48285	549	0	132	130.2	76	135	inf	100	100	100	100	98.7	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_25	60976	61550	575	0	86	84.6	38	88	inf	100	100	100	100	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_55	101570	102136	567	0	198	195.8	146	202	inf	100	100	100	100	100	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_56	106712	107309	598	0	143	140.7	76	148	inf	100	100	100	100	99.7	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_57	146443	147045	603	0	78	76.5	37	80	inf	100	100	100	100	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_59	189605	190126	522	0	66	65.5	45	68	inf	100	100	100	100	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_60	214607	215180	574	0	84	83.1	41	86	inf	100	100	100	100	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_61	230092	230674	583	0	62	61.4	33	65	inf	100	100	100	100	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_63	244634	245242	609	0	162	160.1	101	165	inf	100	100	100	100	100	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_64	253222	253807	586	0	148	146.1	31	152	inf	100	100	100	100	99.5	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_65	254023	254580	558	0	158	157.4	61	165	inf	100	100	100	100	99.8	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_66	264813	265404	592	0	348	344.2	200	356	inf	100	100	100	100	100	99.7	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_67	270955	271505	551	551	0	0	0	0	nan	0	0	0	0	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_68	311821	312449	629	0	174	172.1	58	182	inf	100	100	100	100	99	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_69	321507	322061	555	0	233	229.5	109	238	inf	100	100	100	100	100	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_71	367685	368238	554	0	11	10.3	5	11	inf	100	100	98.7	0	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_72	372296	372861	566	0	382	376.5	216	391	inf	100	100	100	100	100	99.6	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_72	372296	372861	566	0	382	376.5	216	391	inf	100	100	100	100	100	99.6	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_73	375373	375947	575	0	41	40.7	24	43	inf	100	100	100	100	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_5	415556	416117	562	0	75	74.7	55	78	inf	100	100	100	100	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_6	453934	454454	521	0	304	300.3	166	311	inf	100	100	100	100	100	98.7	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_7	460040	460586	547	0	284	280.7	178	293	inf	100	100	100	100	100	96	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_8	489164	489713	550	0	207	205.2	89	215	inf	100	100	100	100	99.8	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_9	500506	501028	523	0	190	187.8	66	197	inf	100	100	100	100	99.8	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_10	507770	508318	549	0	234	231.3	108	242	inf	100	100	100	100	100	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_11	513029	513561	533	0	91	89.9	64	94	inf	100	100	100	100	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_12	528510	529114	605	0	168	165.9	105	172	inf	100	100	100	100	100	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_13	547326	547880	555	0	206	203.3	96	212	inf	100	100	100	100	99.8	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_14	574423	574940	518	0	138	136.3	69	144	inf	100	100	100	100	99	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_15	582766	583313	548	0	360	354.9	185	368	inf	100	100	100	100	100	99.5	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_16	591759	592367	609	0	4	3.9	1	4	inf	100	0	0	0	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_18	619683	620216	534	0	272	268.5	111	279	inf	100	100	100	100	100	94.9	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_19	623085	623665	581	0	200	198.3	129	205	inf	100	100	100	100	100	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_20	648944	649488	545	0	66	65.3	24	68	inf	100	100	100	100	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_21	656560	657094	535	0	246	242.6	150	252	inf	100	100	100	100	100	13.8	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_22	669846	670421	576	0	122	121	45	127	inf	100	100	100	100	98.4	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_23	670741	671254	514	0	258	255	95	264	inf	100	100	100	100	99.8	87.2	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_24	708212	708839	628	0	201	198.7	114	205	inf	100	100	100	100	100	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_26	772599	773181	583	0	136	134	72	139	inf	100	100	100	100	99.5	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_3	779846	780414	569	0	193	191.3	133	198	inf	100	100	100	100	100	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_28	858336	858868	533	0	158	155.6	67	161	inf	100	100	100	100	99.6	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_29	873851	874386	536	0	319	316.3	130	327	inf	100	100	100	100	100	99.3	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_30	884017	884575	559	0	156	154.8	86	161	inf	100	100	100	100	99.8	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_4	887018	887607	590	0	163	161	84	167	inf	100	100	100	100	99.7	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_31	890076	890674	599	0	152	150.4	81	159	inf	100	100	100	100	99.7	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_32	915022	915599	578	0	436	431.1	187	446	inf	100	100	100	100	100	99.8	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_33	915797	916385	589	0	163	176.5	86	299	inf	100	100	100	100	99.7	11	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_34	916316	916927	612	0	140	156.8	101	299	inf	100	100	100	100	100	10.8	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_33	915797	916385	589	0	163	176.5	86	299	inf	100	100	100	100	99.7	11	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_34	916316	916927	612	0	140	156.8	101	299	inf	100	100	100	100	100	10.8	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_35	955414	955953	540	0	257	255.3	163	268	inf	100	100	100	100	100	82	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_36	971030	971541	512	0	84	83	58	89	inf	100	100	100	100	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_37	978193	978721	529	84	1	0.8	0	1	inf	84.1	0	0	0	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_38	997551	998082	532	0	19	18.7	12	21	inf	100	100	100	15.6	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_39	1009874	1010466	593	0	178	175.3	74	184	inf	100	100	100	100	99.8	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_40	1019579	1020140	562	0	64	62.8	41	65	inf	100	100	100	100	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_41	1034458	1035079	622	0	231.5	229.6	131	239	inf	100	100	100	100	100	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_42	1040128	1040683	556	0	165	163.3	66	169	inf	100	100	100	100	99.6	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_43	1042114	1042699	586	0	228	224.9	144	235	inf	100	100	100	100	100	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_44	1049123	1049683	561	0	131	128.9	64	137	inf	100	100	100	100	99.1	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_45	1050866	1051480	615	0	224	220.2	134	233	inf	100	100	100	100	100	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_46	1054544	1055117	574	0	204	202	105	215	inf	100	100	100	100	100	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_47	1057344	1057901	558	0	428	423.6	264	440	inf	100	100	100	100	100	100	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_1	1062025	1062596	572	0	8	7.4	1	9	inf	100	98.1	53.7	0	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_48	1072022	1072554	533	0	208	204.6	38	216	inf	100	100	100	100	99.4	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_49	1091737	1092304	568	283	1	0.5	0	1	inf	50.2	0	0	0	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_50	1103444	1104030	587	0	64	63.9	28	67	inf	100	100	100	100	0	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_51	1104604	1105170	567	0	299	295	124	306	inf	100	100	100	100	100	98.4	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_53	1128360	1128923	564	0	141	139.3	29	147	inf	100	100	100	100	98.8	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	all_54	1130248	1130843	596	0	114	112.9	58	121	inf	100	100	100	100	97.5	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	23S_scheme2_a1	235038	235591	554	186	241	156.9	0	251	inf	66.4	66.2	66.2	66.2	66.1	10.8	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	23S_scheme2_a2	283483	284036	554	187	236	153.1	0	245	inf	66.2	66.2	66.2	66.2	65.2	0	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	23S_scheme1_a1	234889	235403	515	0	246	232.2	1	251	inf	100	99.8	99.8	99.8	97.1	13.6	12947
TP_Discriminatory_SA2_20230428_barcode22.filt	23S_scheme1_a2	283334	283848	515	0	240	227.5	4	245	inf	100	99.8	99.8	99.8	96.7	0	12947
TP_Discriminatory_SA2_20230428_barcode23.filt	all_27	6272	6850	579	0	147	145.8	91	151	inf	100	100	100	100	99.5	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_52	6906	7491	586	0	127	126.7	79	135	inf	100	100	100	100	99	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_58	19650	20165	516	0	276	273.9	167	285	inf	100	100	100	100	100	97.9	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_62	20302	20891	590	0	124	123.5	52	131	inf	100	100	100	100	98.8	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_70	27662	28203	542	0	173	170.8	86	178	inf	100	100	100	100	99.6	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_17	47737	48285	549	0	135	132.9	73	138	inf	100	100	100	100	98.9	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_25	60976	61550	575	0	135	133	65	139	inf	100	100	100	100	99.3	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_55	101570	102136	567	0	192	190.3	134	197	inf	100	100	100	100	100	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_56	106712	107309	598	0	120	118.6	73	126	inf	100	100	100	100	97.3	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_57	146443	147045	603	0	85	83.8	42	87	inf	100	100	100	100	0	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_59	189605	190126	522	0	93	92.1	52	96	inf	100	100	100	100	0	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_60	214607	215180	574	0	76	74.4	35	77	inf	100	100	100	100	0	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_61	230092	230674	583	0	81	80.3	42	84	inf	100	100	100	100	0	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_63	244634	245242	609	0	152	150.3	93	155	inf	100	100	100	100	99.8	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_64	253222	253807	586	0	148	146.6	46	152	inf	100	100	100	100	99.7	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_65	254023	254580	558	0	179	177.1	63	184	inf	100	100	100	100	99.8	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_66	264813	265404	592	0	294	290.7	184	299	inf	100	100	100	100	100	99	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_67	270955	271505	551	551	0	0	0	0	nan	0	0	0	0	0	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_68	311821	312449	629	0	165	162.2	56	170	inf	100	100	100	100	99.4	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_69	321507	322061	555	0	216	212	98	222	inf	100	100	100	100	99.8	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_71	367685	368238	554	0	12	11.7	6	12	inf	100	100	99.5	0	0	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_72	372296	372861	566	0	379	373.4	169	387	inf	100	100	100	100	100	99.6	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_72	372296	372861	566	0	379	373.4	169	387	inf	100	100	100	100	100	99.6	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_73	375373	375947	575	0	79	78.4	37	83	inf	100	100	100	100	0	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_5	415556	416117	562	0	89	87.9	60	92	inf	100	100	100	100	0	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_6	453934	454454	521	0	268	264.9	148	273	inf	100	100	100	100	100	94.2	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_7	460040	460586	547	0	286	282.2	159	294	inf	100	100	100	100	100	95.8	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_8	489164	489713	550	0	194	191.5	73	201	inf	100	100	100	100	99.8	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_9	500506	501028	523	0	185	182.2	71	190	inf	100	100	100	100	99.6	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_10	507770	508318	549	0	213	211.2	97	221	inf	100	100	100	100	99.8	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_11	513029	513561	533	0	190	188	136	195	inf	100	100	100	100	100	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_12	528510	529114	605	0	183	181.5	120	189	inf	100	100	100	100	100	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_13	547326	547880	555	0	261	257.6	127	268	inf	100	100	100	100	100	89.2	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_14	574423	574940	518	0	180	176.6	88	187	inf	100	100	100	100	99.8	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_15	582766	583313	548	0	343.5	339.1	191	350	inf	100	100	100	100	100	99.5	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_16	591759	592367	609	0	30	29.3	7	34	inf	100	100	99.8	98.9	0	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_18	619683	620216	534	0	269	265.1	106	275	inf	100	100	100	100	100	93.3	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_19	623085	623665	581	0	224	222	155	230	inf	100	100	100	100	100	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_20	648944	649488	545	0	55	54.1	29	57	inf	100	100	100	100	0	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_21	656560	657094	535	0	222	219.7	139	229	inf	100	100	100	100	100	0	13039
TP_Discriminatory_SA2_20230428_barcode23.filt	all_22	669846	670421	576	0	157	155.3	62	162	inf	100	100	100	100	99.8	0	13039
